cep,latitude,longitude,state,city,neighborhood,street
38402334,-18.863216,-48.297103,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA VICTOR RODRIGUES DE REZENDE
38402335,-18.884073,-48.308185,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA JOSE RODRIGUES
38402336,-18.866828,-48.296396,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA LICERIO PINHEIRO DE PAULA
38402337,-18.865336,-48.298049,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA ODORICO LUIZ DE OLIVEIRA
38402338,-18.869502,-48.30118,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA WANDELVART FARIA MARQUEZ
38402339,-18.865546,-48.29197,MG,Uberlandia,DISTRITO INDUSTRIAL,AVENIDA JOSE ANDRAUS GASSANI
38402340,-18.876718,-48.30022,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA IGNES FAVATO
38402341,-18.878687,-48.300984,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA VALDIR CASTILHO
38402342,-18.881088,-48.305064,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA DECIO SPIRANDELLI CARVALHO
38402343,-18.89836,-48.351783,MG,Uberlandia,MORADA DO SOL,RODOVIA BR 452
38402345,-18.878696,-48.301994,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA JOSE VIEIRA DE CARVALHO
38402346,-18.885573,-48.31287,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA LINEU ANTERINO MARIANO
38402347,-18.882175,-48.307725,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA AIRDO RUBENS BORBA
38402348,-18.849914,-48.295049,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA LAIDE VIRGINIA DA COSTA
38402349,-18.852937,-48.296915,MG,Uberlandia,DISTRITO INDUSTRIAL,AVENIDA ANTONIO THOMAS FERREIRA DE REZENDE
38402350,-18.853787,-48.292291,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA WILL CARGILL
38402351,-18.877804,-48.301909,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA LAURA NITA CRUZ
38402352,-18.846081,-48.294524,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA GERALDO MOREIRA E SILVA
38402353,-18.882831,-48.306057,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA ANGELO PIZZATO
38402354,-18.853247,-48.295218,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA EDWARDS MANOEL DA SILVA
38402355,-18.876131,-48.298491,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA DOS TEOFILOS
38402356,-18.854585,-48.298389,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA ANGELO NAGHETTINI
38402357,-18.850626,-48.292256,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA ANTENOR ALVES RABELO
38402358,-18.850373,-48.299576,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA JOAQUIM PEDRO GONCALVES
38402363,-18.866119,-48.258394,MG,Uberlandia,MINAS GERAIS,RUA JU 01
38402680,-18.864916,-48.267716,MG,Uberlandia,MINAS GERAIS,RUA ALEXANDRE ZUCKETTI
38402682,-18.864541,-48.26728,MG,Uberlandia,MINAS GERAIS,RUA PEDRO PEREIRA DA SILVA
38402684,-18.864019,-48.267001,MG,Uberlandia,MINAS GERAIS,RUA ELEIDI MARIA CARDOSO BORGES
38402715,-18.856099,-48.271103,MG,Uberlandia,MINAS GERAIS,RUA A
38402724,-18.856658,-48.271069,MG,Uberlandia,MINAS GERAIS,RUA JORGE AMADO
38402733,-18.857039,-48.271555,MG,Uberlandia,MINAS GERAIS,RUA GERSON COUTINHO DA SILVA
38402742,-18.857663,-48.27163,MG,Uberlandia,MINAS GERAIS,RUA CHIQUINHA GONZAGA
38402744,-18.857859,-48.271779,MG,Uberlandia,MINAS GERAIS,AVENIDA LUIZ LOUREIRO GUIMARAES
38402746,-18.858585,-48.271188,MG,Uberlandia,MINAS GERAIS,RUA JOSE DE ALENCAR
38402748,-18.857641,-48.27296,MG,Uberlandia,MINAS GERAIS,AVENIDA FERNANDO PESSOA
38402755,-18.858054,-48.27358,MG,Uberlandia,MINAS GERAIS,RUA ERICO VERISSIMO
38402756,-18.859009,-48.27163,MG,Uberlandia,MINAS GERAIS,RUA ARIANO SUASSUNA
38402757,-18.859601,-48.271686,MG,Uberlandia,MINAS GERAIS,RUA CARLOS DRUMMOND DE ANDRADE
38402758,-18.860381,-48.273158,MG,Uberlandia,MINAS GERAIS,RUA RUTH ROCHA
38402759,-18.858694,-48.272433,MG,Uberlandia,MINAS GERAIS,RUA MANOEL DE BARROS
38402761,-18.858572,-48.273862,MG,Uberlandia,MINAS GERAIS,RUA FERNANDO SABINO
38402765,-18.857979,-48.275101,MG,Uberlandia,MINAS GERAIS,AVENIDA TOM JOBIM
38402769,-18.858901,-48.274399,MG,Uberlandia,MINAS GERAIS,RUA JOAO UBALDO RIBEIRO
38402810,-18.846952,-48.302546,MG,Uberlandia,DISTRITO INDUSTRIAL,RUA CESAR MUGNATO
38404482,-18.838165,-48.316752,MG,Uberlandia,UBERLANDIA,AVENIDA CELIO SILVEIRA LOPES
38404484,-18.838595,-48.31776,MG,Uberlandia,UBERLANDIA,AVENIDA ACIR ALMEIDA
38404486,-18.83983,-48.317408,MG,Uberlandia,UBERLANDIA,RUA ANTONIO SEGATTO
38404488,-18.839449,-48.318399,MG,Uberlandia,UBERLANDIA,RUA MANOEL LOPES DA SILVA
38404490,-18.840036,-48.319322,MG,Uberlandia,UBERLANDIA,RUA ADEMAR MARTINS COSTA
38404492,-18.840532,-48.320278,MG,Uberlandia,UBERLANDIA,RUA JOSE BEZERRA
38404494,-18.840256,-48.321538,MG,Uberlandia,UBERLANDIA,RUA GERALDO GARCIA RESENDE
38404496,-18.839479,-48.320228,MG,Uberlandia,UBERLANDIA,RUA MARIA FERREIRA DE AVILA
38404498,-18.837712,-48.317166,MG,Uberlandia,UBERLANDIA,ALAMEDA PRINCIPAL
38405000,-18.953783,-48.173715,MG,Uberlandia,TIBERY,RUA NATAL
38405002,-18.906814,-48.25701,MG,Uberlandia,TIBERY,AVENIDA NORUEGA
38405004,-18.907486,-48.25712,MG,Uberlandia,TIBERY,RUA ROTARY CLUBE
38405008,-18.904099,-48.259587,MG,Uberlandia,TIBERY,RUA PORTO ALEGRE
38405012,-18.903266,-48.259343,MG,Uberlandia,TIBERY,RUA CURITIBA
38405014,-18.90697,-48.255456,MG,Uberlandia,TIBERY,AVENIDA SUECIA
38405015,-18.901394,-48.258875,MG,Uberlandia,TIBERY,RUA ANTONIO REZENDE COSTA
38405016,-18.904559,-48.256928,MG,Uberlandia,TIBERY,PRACA JOAO BATISTA DE LIMA
38405017,-18.901198,-48.237671,MG,Uberlandia,TIBERY,AVENIDA EXPEDICIONARIOS
38405018,-18.902549,-48.258779,MG,Uberlandia,TIBERY,RUA OZORIO JOSE DA CUNHA
38405020,-18.9003,-48.260725,MG,Uberlandia,BRASIL,RUA RIO GRANDE DO SUL
38405022,-18.901169,-48.257645,MG,Uberlandia,TIBERY,RUA SANTA CATARINA
38405024,-18.904586,-48.255159,MG,Uberlandia,TIBERY,AVENIDA SUICA
38405025,-18.905262,-48.259364,MG,Uberlandia,TIBERY,RUA BELEM
38405026,-18.900408,-48.257577,MG,Uberlandia,TIBERY,RUA MONTREAL
38405027,-18.899923,-48.257441,MG,Uberlandia,TIBERY,RUA SAO PAULO
38405028,-18.904702,-48.253176,MG,Uberlandia,TIBERY,AVENIDA HOLANDA
38405029,-18.908208,-48.257003,MG,Uberlandia,TIBERY,RUA CANADA
38405030,-18.904333,-48.251455,MG,Uberlandia,TIBERY,AVENIDA BELGICA
38405031,-18.905781,-48.257149,MG,Uberlandia,TIBERY,RUA EDMAR HONORIO CORDEIRO
38405032,-18.905635,-48.250164,MG,Uberlandia,TIBERY,PRACA DUARTINO CARRIJO FERNANDES
38405034,-18.901063,-48.252015,MG,Uberlandia,TIBERY,RUA MONTREAL
38405036,-18.900992,-48.251102,MG,Uberlandia,TIBERY,RUA CONSTANTINOPLA
38405038,-18.901255,-48.251035,MG,Uberlandia,TIBERY,PRACA SENADOR CAMILO CHAVES
38405040,-18.903012,-48.24974,MG,Uberlandia,TIBERY,AVENIDA BENJAMIN MAGALHAES
38405042,-18.903058,-48.246878,MG,Uberlandia,TIBERY,AVENIDA PORTUGAL
38405044,-18.90406,-48.246466,MG,Uberlandia,TIBERY,PRACA CHAMPAGNAT
38405046,-18.896007,-48.251547,MG,Uberlandia,TIBERY,RUA JOAO GUIMARAES NAVES
38405048,-18.902546,-48.245273,MG,Uberlandia,TIBERY,AVENIDA ESPANHA
38405050,-18.903338,-48.242494,MG,Uberlandia,TIBERY,AVENIDA INGLATERRA
38405052,-18.903039,-48.240347,MG,Uberlandia,TIBERY,AVENIDA FRANCA
38405054,-18.904094,-48.240782,MG,Uberlandia,TIBERY,PRACA RENATO HUMBERTO CALCAGNO
38405056,-18.9039,-48.237437,MG,Uberlandia,TIBERY,AVENIDA ITALIA
38405060,-18.904153,-48.250233,MG,Uberlandia,SEGISMUNDO PEREIRA,RODOVIA BR 050
38405062,-18.898574,-48.252751,MG,Uberlandia,TIBERY,RUA GUATEMALA
38405064,-18.899012,-48.253306,MG,Uberlandia,TIBERY,RUA GRECIA
38405066,-18.899383,-48.252753,MG,Uberlandia,TIBERY,RUA ATENAS
38405068,-18.901015,-48.253661,MG,Uberlandia,TIBERY,RUA TUNISIA
38405070,-18.899168,-48.249728,MG,Uberlandia,TIBERY,RUA REPUBLICA DA SIRIA
38405072,-18.903139,-48.255327,MG,Uberlandia,TIBERY,RUA LISBOA
38405074,-18.901905,-48.252259,MG,Uberlandia,TIBERY,AVENIDA FREDERICO TIBERY
38405076,-18.904191,-48.25392,MG,Uberlandia,TIBERY,RUA ROMA
38405078,-18.900027,-48.248035,MG,Uberlandia,TIBERY,RUA MADRI
38405080,-18.903196,-48.251207,MG,Uberlandia,TIBERY,RUA LONDRES
38405082,-18.903696,-48.25064,MG,Uberlandia,TIBERY,RUA PARIS
38405084,-18.907477,-48.256388,MG,Uberlandia,TIBERY,PRACA MANOEL HIPOLITO DANTAS
38405086,-18.90328,-48.248779,MG,Uberlandia,TIBERY,RUA VIENA
38405088,-18.904015,-48.248516,MG,Uberlandia,TIBERY,AVENIDA EUROPA
38405090,-18.903345,-48.247069,MG,Uberlandia,TIBERY,PRACA DOMINGOS SAVIO SILVA
38405092,-18.905139,-48.248762,MG,Uberlandia,TIBERY,AVENIDA AUSTRALIA
38405094,-18.904731,-48.248132,MG,Uberlandia,TIBERY,PRACA DAS NACOES
38405096,-18.90531,-48.24768,MG,Uberlandia,TIBERY,AVENIDA AFRICA
38405098,-18.905756,-48.249822,MG,Uberlandia,TIBERY,PRACA ARLINDO MAGALHAES
38405100,-18.906484,-48.247596,MG,Uberlandia,TIBERY,RUA NICARAGUA
38405102,-18.904974,-48.244169,MG,Uberlandia,TIBERY,RUA VENEZUELA
38405104,-18.906745,-48.245199,MG,Uberlandia,TIBERY,RUA ALASKA
38405105,-18.904037,-48.2413,MG,Uberlandia,TIBERY,RUA ASIA
38405106,-18.905285,-48.241608,MG,Uberlandia,TIBERY,RUA CRISTOVAO MARRA
38405108,-18.905426,-48.240352,MG,Uberlandia,TIBERY,RUA BOLIVIA
38405110,-18.905665,-48.239217,MG,Uberlandia,TIBERY,RUA PIRAPORA
38405112,-18.906839,-48.239961,MG,Uberlandia,TIBERY,RUA HAIA
38405114,-18.907604,-48.243805,MG,Uberlandia,TIBERY,AVENIDA EXPEDICIONARIOS
38405116,-18.908165,-48.246673,MG,Uberlandia,TIBERY,AVENIDA JAIME MACEDO FILHO
38405118,-18.908761,-48.247163,MG,Uberlandia,TIBERY,AVENIDA ALEXANDRE HENKE ANDRE DE OLIVEIRA
38405120,-18.897061,-48.246016,MG,Uberlandia,TIBERY,RUA FLORESTANO DE MACEDO TIBERY
38405134,-18.909175,-48.25593,MG,Uberlandia,TIBERY,RUA GUMERCINDO ALVES SANTANA
38405138,-18.90813,-48.247754,MG,Uberlandia,TIBERY,RUA PEDRO JOSE DE CASTRO
38405142,-18.902567,-48.259535,MG,Uberlandia,TIBERY,AVENIDA RONDON PACHECO
38405146,-18.902972,-48.258729,MG,Uberlandia,TIBERY,RUA CHILE
38405148,-18.904551,-48.259115,MG,Uberlandia,TIBERY,RUA SANTIAGO
38405150,-18.903197,-48.257863,MG,Uberlandia,TIBERY,AVENIDA ATHAIDES DE DEUS VIEIRA
38405152,-18.906259,-48.25941,MG,Uberlandia,TIBERY,RUA CUBA
38405156,-18.907127,-48.259136,MG,Uberlandia,TIBERY,RUA ARGENTINA
38405158,-18.907708,-48.258532,MG,Uberlandia,TIBERY,RUA HONDURAS
38405160,-18.907774,-48.257658,MG,Uberlandia,TIBERY,RUA COSTA RICA
38405162,-18.909431,-48.258341,MG,Uberlandia,TIBERY,RUA VERDE
38405164,-18.909341,-48.257658,MG,Uberlandia,TIBERY,RUA AMARELA
38405166,-18.909329,-48.256994,MG,Uberlandia,TIBERY,RUA AZUL
38405168,-18.908808,-48.256181,MG,Uberlandia,TIBERY,RUA BRANCA
38405172,-18.908172,-48.256046,MG,Uberlandia,TIBERY,RUA PANAMA
38405174,-18.909745,-48.25751,MG,Uberlandia,TIBERY,RUA DA BANDEIRA
38405176,-18.908802,-48.2572,MG,Uberlandia,TIBERY,RUA ANTILHAS
38405178,-18.909321,-48.259419,MG,Uberlandia,TIBERY,RUA NITEROI
38405180,-18.908614,-48.258983,MG,Uberlandia,TIBERY,RUA FINLANDIA
38405182,-18.907243,-48.259399,MG,Uberlandia,TIBERY,RUA SALVADOR
38405184,-18.887454,-48.253035,MG,Uberlandia,UMUARAMA,AVENIDA FLORIANO PEIXOTO
38405186,-18.888935,-48.252351,MG,Uberlandia,CUSTODIO PEREIRA,AVENIDA CESARIO ALVIM
38405188,-18.889489,-48.251262,MG,Uberlandia,CUSTODIO PEREIRA,RUA FELICIANO DE MORAIS
38405190,-18.889905,-48.250758,MG,Uberlandia,CUSTODIO PEREIRA,RUA MICHELE VIRNO
38405192,-18.889995,-48.249428,MG,Uberlandia,CUSTODIO PEREIRA,RUA JAIRO MARQUEZ DE ANDRADE
38405194,-18.89066,-48.248489,MG,Uberlandia,CUSTODIO PEREIRA,RUA ANGELO ZOCOLLI
38405196,-18.891763,-48.247854,MG,Uberlandia,CUSTODIO PEREIRA,RUA JOSE AGOSTINHO
38405198,-18.892499,-48.246927,MG,Uberlandia,CUSTODIO PEREIRA,RUA ESTEVAO MONTEIRO
38405200,-18.892038,-48.245147,MG,Uberlandia,ALTO UMUARAMA,RUA BARAO DE COTEGIPE
38405202,-18.892151,-48.2438,MG,Uberlandia,CUSTODIO PEREIRA,RUA VISCONDE DE OURO PRETO
38405204,-18.892895,-48.242921,MG,Uberlandia,CUSTODIO PEREIRA,RUA PRUDENTE DE MORAIS
38405206,-18.891809,-48.240831,MG,Uberlandia,CUSTODIO PEREIRA,RUA CONRADO DE BRITO
38405208,-18.893636,-48.240548,MG,Uberlandia,ALTO UMUARAMA,RUA DELFIM MOREIRA
38405210,-18.892461,-48.238336,MG,Uberlandia,CUSTODIO PEREIRA,RUA PAULO DE FRONTIN
38405211,-18.894709,-48.239205,MG,Uberlandia,CUSTODIO PEREIRA,RUA DE ACESSO NOVO SOL
38405212,-18.893959,-48.237981,MG,Uberlandia,ALTO UMUARAMA,RUA TEREZINHA SEGADAES
38405216,-18.895864,-48.237865,MG,Uberlandia,ALTO UMUARAMA,RUA EUCLIDES DA CUNHA
38405218,-18.897451,-48.237565,MG,Uberlandia,CUSTODIO PEREIRA,RUA PETROPOLIS
38405220,-18.898485,-48.236901,MG,Uberlandia,CUSTODIO PEREIRA,RUA PATAGONIA
38405222,-18.898989,-48.235837,MG,Uberlandia,CUSTODIO PEREIRA,RUA BRUXELAS
38405224,-18.900294,-48.237134,MG,Uberlandia,CUSTODIO PEREIRA,RUA VICENTE DE PAULA TOSTES
38405226,-18.918009,-48.22319,MG,Uberlandia,SEGISMUNDO PEREIRA,RODOVIA BR 050
38405230,-18.932073,-48.118033,MG,Uberlandia,CAPELA DA SAUDADE,FAZENDA VEADINHO
38405234,-18.892047,-48.253408,MG,Uberlandia,CUSTODIO PEREIRA,RUA BERNARDO SAYAO
38405236,-18.896732,-48.245526,MG,Uberlandia,CUSTODIO PEREIRA,RUA PARIS
38405238,-18.893196,-48.249978,MG,Uberlandia,CUSTODIO PEREIRA,RUA JOSE REZENDE
38405240,-18.895036,-48.245689,MG,Uberlandia,CUSTODIO PEREIRA,RUA CEARA
38405242,-18.898173,-48.2403,MG,Uberlandia,CUSTODIO PEREIRA,RUA COLIBRI
38405244,-18.894116,-48.245555,MG,Uberlandia,CUSTODIO PEREIRA,RUA PIAUI
38405246,-18.895717,-48.242772,MG,Uberlandia,CUSTODIO PEREIRA,RUA JOSE BATISTA AZEVEDO
38405248,-18.893577,-48.244919,MG,Uberlandia,CUSTODIO PEREIRA,RUA ACRE
38405250,-18.892253,-48.245223,MG,Uberlandia,CUSTODIO PEREIRA,RUA CIRO DE CASTRO ALMEIDA
38405254,-18.892789,-48.242969,MG,Uberlandia,CUSTODIO PEREIRA,RUA DIMAS MOREIRA DE SA
38405256,-18.892298,-48.243231,MG,Uberlandia,CUSTODIO PEREIRA,RUA CLAUDIO PEDRO DA SILVA
38405258,-18.890354,-48.247521,MG,Uberlandia,CUSTODIO PEREIRA,RUA CONEGO PEDRO PEZZUTI
38405260,-18.891629,-48.243261,MG,Uberlandia,CUSTODIO PEREIRA,RUA LUIZ VIEIRA TAVARES
38405264,-18.891632,-48.242692,MG,Uberlandia,CUSTODIO PEREIRA,RUA HAROLDO MARINHO
38405266,-18.892296,-48.24161,MG,Uberlandia,CUSTODIO PEREIRA,PRACA DA REPUBLICA
38405268,-18.891088,-48.242596,MG,Uberlandia,CUSTODIO PEREIRA,RUA TITO TEIXEIRA
38405270,-18.892418,-48.238998,MG,Uberlandia,ALTO UMUARAMA,RUA MANOEL GOMES DOS SANTOS
38405272,-18.891314,-48.23915,MG,Uberlandia,ALTO UMUARAMA,RUA PEDRO ZANATTA
38405274,-18.890833,-48.238213,MG,Uberlandia,ALTO UMUARAMA,RUA JOAO HORTENCIO
38405275,-18.889059,-48.241463,MG,Uberlandia,ALTO UMUARAMA,RUA VISCONDE DE OURO PRETO
38405276,-18.890419,-48.237409,MG,Uberlandia,ALTO UMUARAMA,RUA CARLA APARECIDA DOS SANTOS
38405277,-18.889796,-48.240657,MG,Uberlandia,ALTO UMUARAMA,RUA PRUDENTE DE MORAIS
38405279,-18.889897,-48.23937,MG,Uberlandia,ALTO UMUARAMA,RUA CONRADO DE BRITO
38405280,-18.889544,-48.238029,MG,Uberlandia,ALTO UMUARAMA,AVENIDA DOM PEDRO II
38405281,-18.890777,-48.238474,MG,Uberlandia,ALTO UMUARAMA,RUA DELFIM MOREIRA
38405282,-18.884858,-48.246139,MG,Uberlandia,ALTO UMUARAMA,AVENIDA DOUTOR VICENTE SALLES GUIMARAES
38405283,-18.891719,-48.237739,MG,Uberlandia,ALTO UMUARAMA,RUA PAULO DE FRONTIN
38405300,-18.878688,-48.256773,MG,Uberlandia,UMUARAMA,RUA GODOFRINO GONCALVES
38405302,-18.881294,-48.257218,MG,Uberlandia,UMUARAMA,AVENIDA AMAZONAS
38405303,-18.879921,-48.257042,MG,Uberlandia,UMUARAMA,RUA DAVID CANABARRO
38405304,-18.876221,-48.258727,MG,Uberlandia,ACLIMACAO,RUA JOAO RATCHIFF
38405305,-18.88594,-48.256718,MG,Uberlandia,UMUARAMA,AVENIDA BRASIL
38405307,-18.885337,-48.255089,MG,Uberlandia,UMUARAMA,AVENIDA JOAO PINHEIRO
38405308,-18.88961,-48.257508,MG,Uberlandia,UMUARAMA,AVENIDA ARLINDO MASSARO
38405309,-18.886511,-48.254166,MG,Uberlandia,UMUARAMA,AVENIDA AFONSO PENA
38405310,-18.886869,-48.252543,MG,Uberlandia,UMUARAMA,AVENIDA FLORIANO PEIXOTO
38405311,-18.885945,-48.262199,MG,Uberlandia,UMUARAMA,RUA PARAIBA
38405314,-18.884701,-48.257013,MG,Uberlandia,UMUARAMA,AVENIDA MATO GROSSO
38405315,-18.886608,-48.258286,MG,Uberlandia,UMUARAMA,RUA CEARA
38405316,-18.884272,-48.26403,MG,Uberlandia,UMUARAMA,TRAVESSA GETULIO ALVES NASCIMENTO
38405317,-18.886478,-48.256929,MG,Uberlandia,UMUARAMA,RUA PIAUI
38405318,-18.880205,-48.257718,MG,Uberlandia,UMUARAMA,AVENIDA MARANHAO
38405319,-18.885394,-48.25705,MG,Uberlandia,UMUARAMA,RUA ACRE
38405320,-18.882136,-48.260421,MG,Uberlandia,UMUARAMA,AVENIDA PARA
38405321,-18.886021,-48.260718,MG,Uberlandia,UMUARAMA,RUA RIO GRANDE DO NORTE
38405322,-18.883488,-48.262768,MG,Uberlandia,UMUARAMA,AVENIDA LEVINO DE SOUZA
38405323,-18.883546,-48.256778,MG,Uberlandia,UMUARAMA,RUA PEDRO QUIRINO DA SILVA
38405324,-18.879665,-48.261274,MG,Uberlandia,UMUARAMA,AVENIDA TEREZINA
38405325,-18.882953,-48.25615,MG,Uberlandia,UMUARAMA,RUA REPUBLICA DO PIRATINI
38405326,-18.879429,-48.261978,MG,Uberlandia,UMUARAMA,AVENIDA PROFESSORA MINERVINA CANDIDA OLIVEIRA
38405327,-18.882598,-48.25608,MG,Uberlandia,UMUARAMA,RUA DOUTOR LUIZ ANTONIO WAACK
38405328,-18.885509,-48.25551,MG,Uberlandia,UMUARAMA,RUA IGUACU
38405329,-18.885221,-48.252564,MG,Uberlandia,UMUARAMA,AVENIDA AVIACAO
38405330,-18.883527,-48.257385,MG,Uberlandia,UMUARAMA,AVENIDA PROFESSOR JOSE INACIO DE SOUZA
38405331,-18.878922,-48.257729,MG,Uberlandia,UMUARAMA,RUA MARIA QUITERIA
38405346,-18.879954,-48.251791,MG,Uberlandia,ALTO UMUARAMA,AVENIDA JOAO PINHEIRO
38405348,-18.883438,-48.251868,MG,Uberlandia,ALTO UMUARAMA,AVENIDA AFONSO PENA
38405350,-18.881249,-48.246179,MG,Uberlandia,GRANJA MARILEUSA,AVENIDA CESARIO ALVIM
38405352,-18.888344,-48.239934,MG,Uberlandia,ALTO UMUARAMA,RUA FRANCISCO CANDIDO XAVIER
38405353,-18.88961,-48.233884,MG,Uberlandia,ALTO UMUARAMA,RUA JOSE CECILIO DOMINGOS
38405354,-18.883279,-48.248189,MG,Uberlandia,ALTO UMUARAMA,RUA CORONEL BRANCO
38405355,-18.888563,-48.237245,MG,Uberlandia,ALTO UMUARAMA,RUA LUIZ ROBERTO ALCANTARA
38405356,-18.885121,-48.245715,MG,Uberlandia,ALTO UMUARAMA,RUA ADELIA MIGUEL ABRAHAO
38405357,-18.886792,-48.240381,MG,Uberlandia,ALTO UMUARAMA,RUA ALICE DE FREITAS
38405358,-18.885436,-48.241634,MG,Uberlandia,ALTO UMUARAMA,RUA MARIA JOSE DURAES
38405359,-18.8877,-48.23422,MG,Uberlandia,ALTO UMUARAMA,RUA JOSE FERREIRA GOULART
38405360,-18.882797,-48.246833,MG,Uberlandia,ALTO UMUARAMA,RUA ALBERTO GOMES
38405361,-18.885887,-48.241985,MG,Uberlandia,ALTO UMUARAMA,RUA ANTONIO JUNQUEIRA RESENDE
38405362,-18.880896,-48.250949,MG,Uberlandia,ALTO UMUARAMA,RUA FRANCISCO BUENO MONTEIRO
38405364,-18.88196,-48.243848,MG,Uberlandia,ALTO UMUARAMA,RUA RONAN MENDONCA RIBEIRO
38405365,-18.886616,-48.243244,MG,Uberlandia,ALTO UMUARAMA,RUA ORIL CAETANO DE RESENDE
38405366,-18.886187,-48.242836,MG,Uberlandia,ALTO UMUARAMA,RUA ANISIO ANTONIO DE CARVALHO
38405368,-18.888084,-48.236802,MG,Uberlandia,ALTO UMUARAMA,RUA JOSE HUMBERTO ALCANTARA
38405369,-18.883279,-48.252594,MG,Uberlandia,ALTO UMUARAMA,RUA DAVID CANABARRO
38405371,-18.87821,-48.239372,MG,Uberlandia,ACLIMACAO,AVENIDA LAERTE CAETANO DA SILVA
38405372,-18.880959,-48.248561,MG,Uberlandia,ALTO UMUARAMA,RUA OTAVIANO PEREIRA DO CARMO
38405373,-18.882139,-48.249009,MG,Uberlandia,UMUARAMA,AVENIDA FLORIANO PEIXOTO
38405374,-18.887246,-48.241207,MG,Uberlandia,ALTO UMUARAMA,RUA OLIVIA CANDIDA DE CARVALHO
38405376,-18.880176,-48.25366,MG,Uberlandia,ALTO UMUARAMA,RUA SEIS A
38405377,-18.880214,-48.253957,MG,Uberlandia,ALTO UMUARAMA,RUA CLEUSA ARLI ALVES
38405378,-18.879918,-48.253164,MG,Uberlandia,ALTO UMUARAMA,RUA ADHEMAR DE FREITAS MACEDO
38405379,-18.887359,-48.23716,MG,Uberlandia,ALTO UMUARAMA,RUA MARIA CRISTINA RODRIGUES
38405380,-18.880303,-48.253019,MG,Uberlandia,ALTO UMUARAMA,RUA ISMAEL GOMES DA SILVA
38405381,-18.882186,-48.249279,MG,Uberlandia,ALTO UMUARAMA,RUA ADHEMAR DE FREITAS MACEDO
38405382,-18.880723,-48.25251,MG,Uberlandia,ALTO UMUARAMA,RUA MARIA ALVES SEVERIANO
38405384,-18.884093,-48.246806,MG,Uberlandia,ALTO UMUARAMA,RUA ORCALINO SEVERIANO
38405386,-18.88277,-48.25071,MG,Uberlandia,ALTO UMUARAMA,AVENIDA DOUTOR VICENTE SALLES GUIMARAES
38405387,-18.887245,-48.23615,MG,Uberlandia,ALTO UMUARAMA,RUA ANTONIO ANDRADE
38405394,-18.91072,-48.178159,MG,Uberlandia,MORUMBI,RUA DOIS
38405449,-18.887523,-48.233971,MG,Uberlandia,ALTO UMUARAMA,RUA LUIZ GONZAGA DA SILVA
38405450,-18.887098,-48.236798,MG,Uberlandia,ALTO UMUARAMA,RUA OTAVIO REZENDE DO CARMO
38405456,-18.898367,-48.2397,MG,Uberlandia,CUSTODIO PEREIRA,RUA EUCLIDES DA CUNHA
38405472,-18.891807,-48.235389,MG,Uberlandia,ALTO UMUARAMA,RUA JOAO NUNES RIBEIRO
38405474,-18.89124,-48.234645,MG,Uberlandia,ALTO UMUARAMA,RUA ARIDES LEMES DA SILVA
38405476,-18.892077,-48.234903,MG,Uberlandia,ALTO UMUARAMA,RUA JARBAS DE OLIVEIRA SOARES
38405478,-18.892575,-48.234701,MG,Uberlandia,ALTO UMUARAMA,RUA LUIZ ANTONIO NAVES DE OLIVEIRA
38405480,-18.892298,-48.234328,MG,Uberlandia,ALTO UMUARAMA,RUA DAMIAO PEREIRA
38405483,-18.891997,-48.23349,MG,Uberlandia,ALTO UMUARAMA,AVENIDA SACADURA CABRAL
38406007,-18.880821,-48.23308,MG,Uberlandia,ACLIMACAO,RUA GUSTAVO JOSE DA SILVA
38406008,-18.882399,-48.232083,MG,Uberlandia,ACLIMACAO,RUA FIRMINO GRAMA
38406013,-18.879955,-48.231737,MG,Uberlandia,ACLIMACAO,RUA LUIZ FERREIRA DA FONSECA
38406019,-18.880772,-48.23159,MG,Uberlandia,ACLIMACAO,PRACA DURVAL GOMES XAVIER
38406022,-18.878999,-48.230584,MG,Uberlandia,ACLIMACAO,RUA LAURINDO FERREIRA DA FONSECA
38406025,-18.878209,-48.229067,MG,Uberlandia,ACLIMACAO,RUA ANTONIO KAVAMOTO
38406028,-18.880732,-48.230406,MG,Uberlandia,ACLIMACAO,RUA JOAQUIM ELIAS RODRIGUES
38406031,-18.880597,-48.231056,MG,Uberlandia,ACLIMACAO,RUA ARTUR DE BARROS
